created_at,id,text,context_annotations,geo
2022-12-25 23:08:43+00:00,1607151381705785344,Merry Christmas! 🎄 https://t.co/UaH0Mty78D,[],
2022-12-23 00:29:11+00:00,1606084467223068672,"RT @TheLeadCNN: From her auto body shop in Washington, Democratic Congresswoman-elect Marie Gluesenkamp Perez, heralded as pulling off the…","[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10026568594', 'name': 'The Lead With Jake Tapper', 'description': 'CNN\'s chief Washington correspondent, Jake Tapper, hosts this hourlong weekday afternoon program, which covers all the day\'s top stories from around the country and the world, headlines that span politics, money, sports and popular culture. ""The Lead"" works to ensure that viewers are caught up on the stories that matter, often highlighting news that may have been overlooked. Prior to joining CNN, Tapper served as senior White House correspondent at ABC News.'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '1601163552332468224', 'name': 'The Lead With Jake Tapper', 'description': 'CNN\'s chief Washington correspondent, Jake Tapper, hosts this hourlong weekday afternoon program, which covers all the day\'s top stories from around the country and the world, headlines that span politics, money, sports and popular culture. ""The Lead"" works to ensure that viewers are caught up on the stories that matter, often highlighting news that may have been overlooked. Prior to joining CNN, Tapper served as senior White House correspondent at ABC News.'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '1603500562804113408', 'name': 'The Lead With Jake Tapper', 'description': 'CNN\'s chief Washington correspondent, Jake Tapper, hosts this hourlong weekday afternoon program, which covers all the day\'s top stories from around the country and the world, headlines that span politics, money, sports and popular culture. ""The Lead"" works to ensure that viewers are caught up on the stories that matter, often highlighting news that may have been overlooked. Prior to joining CNN, Tapper served as senior White House correspondent at ABC News.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1601163552332468224', 'name': 'The Lead With Jake Tapper', 'description': 'CNN\'s chief Washington correspondent, Jake Tapper, hosts this hourlong weekday afternoon program, which covers all the day\'s top stories from around the country and the world, headlines that span politics, money, sports and popular culture. ""The Lead"" works to ensure that viewers are caught up on the stories that matter, often highlighting news that may have been overlooked. Prior to joining CNN, Tapper served as senior White House correspondent at ABC News.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1603500562804113408', 'name': 'The Lead With Jake Tapper', 'description': 'CNN\'s chief Washington correspondent, Jake Tapper, hosts this hourlong weekday afternoon program, which covers all the day\'s top stories from around the country and the world, headlines that span politics, money, sports and popular culture. ""The Lead"" works to ensure that viewers are caught up on the stories that matter, often highlighting news that may have been overlooked. Prior to joining CNN, Tapper served as senior White House correspondent at ABC News.'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1263266085471580160', 'name': 'The Lead With Jake Tapper'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1276514328007467008', 'name': 'Movies & TV'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1281312750648479744', 'name': 'Talk shows'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1281313366938550272', 'name': 'Business talk'}}, {'domain': {'id': '172', 'name': 'Global TV Show', 'description': 'For global/conceptual TV shows without localization.'}, 'entity': {'id': '1263266085471580160', 'name': 'The Lead With Jake Tapper'}}]",
2022-12-23 00:21:44+00:00,1606082593014808576,"Here’s an informative article from earlier this year about the need for this land conveyance.

https://t.co/rRJTuuDvj7",[],
2022-12-23 00:14:19+00:00,1606080725840715777,"Thrilled to help deliver a bipartisan win for Southwest Washington w/ @HerreraBeutler &amp; @SenatorCantwell 

Ownership of the Wind River Administrative Site will soon transfer from U.S. Forest Service land to Skamania County for rural economic development projects in our district. https://t.co/6sxzdMVz4V","[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '888492448229449729', 'name': 'Maria Cantwell', 'description': 'US Senator Maria Cantwell (WA)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '888492448229449729', 'name': 'Maria Cantwell', 'description': 'US Senator Maria Cantwell (WA)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '888492448229449729', 'name': 'Maria Cantwell', 'description': 'US Senator Maria Cantwell (WA)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",
2022-12-21 21:53:59+00:00,1605683023374159873,"I’m glad Joe Kent accepted his loss, and I look forward to serving as Southwest Washington's independent voice in Congress.

Democracy is alive and well in our corner of the country.","[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}]",
2022-12-21 05:24:45+00:00,1605434072461111298,"The recount Joe Kent requested is done. He lost again. He still hasn’t accepted the result of this election like he promised, but he did announce he’s running again in 2024. Big sigh.

In 2 weeks I’ll take office and look forward to serving everyone no matter who they voted for.",[],
2022-12-20 01:27:09+00:00,1605011893454004224,"Thanks @LauralPorter for this bipartisan conversation w/ PNW women elected to Congress.

I won my race by working with people of all political stripes who believe in democracy, community, &amp; our rights. I’ll do that same work in Congress to get the job done.https://t.co/lCh6tHf6l5",[],
2022-12-19 02:00:58+00:00,1604658016074498048,Happy Hanukkah! Light triumphs over darkness 🕎 https://t.co/f4k6naEbr8,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1422964984158380032', 'name': 'Hanukkah', 'description': 'Hanukkah conversation about all years.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1422964984158380032', 'name': 'Hanukkah', 'description': 'Hanukkah conversation about all years.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1422964984158380032', 'name': 'Hanukkah', 'description': 'Hanukkah conversation about all years.'}}]",
2022-12-18 23:10:25+00:00,1604615093609975808,"Thanks for coming out to celebrate our win, Vancouver! https://t.co/sg9BcazRFF","[{'domain': {'id': '156', 'name': 'Cities', 'description': 'Cities around the world'}, 'entity': {'id': '861946485511823361', 'name': 'Vancouver', 'description': 'Vancouver'}}]",
2022-12-17 18:09:50+00:00,1604177063937978369,So much gratitude for our Gore-Tex army &amp; every volunteer. I miss knocking doors with you. https://t.co/6OZfz0U5j2,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",
2022-12-17 01:15:50+00:00,1603921881283055616,"RT @adrianbthomas: In an interview with Democrat @MGPforCongress, we discuss how she won the race for WA's 3rd Congressional District witho…","[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}]",
2022-12-17 01:04:56+00:00,1603919137100935168,"RT @KUOWRadke: Re-live 2022 onstage with district-flipper @MGPforCongress, Kraken mole-whisperer Nadia Popovici, Forward Party’s @Chrisvanc…",[],
2022-12-17 00:57:55+00:00,1603917370355232768,"RT @AshleyKochKGW: SO excited about the show tonight!! Oregon and Washington elected lots of women to represent them in Congress, and we go…","[{'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1010254568087670785', 'name': 'Oregon', 'description': 'Oregon'}}]",
2022-12-15 00:51:18+00:00,1603190932048072704,"Right-to-repair is one of the big reasons I ran for Congress. I’m talking to everybody I can about it. It’s about being able to fix and maintain your own stuff. It’s about making things last.

We’re going to pass a right-to-repair bill. DIY is in our DNA.

https://t.co/20A4f5Ixhq","[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696986668707842', 'name': 'Household Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to household durables and non-durables, home remodeling, interior design, furniture'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '930481874400526336', 'name': 'Home improvement'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Entertainment industry', 'description': '-'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '930481874400526336', 'name': 'Home improvement'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1278016095144665089', 'name': 'At home'}}]",
2022-12-14 17:24:43+00:00,1603078544531521536,"RT @thevancougar: The VanCougar interviewed U.S. Representative-Elect Marie Gluesenkamp Perez about the election cycle, university tuition,…",[],
2022-12-13 20:58:19+00:00,1602769912438849536,Wise words @HerreraBeutler. Your patriotism and dedication to the truth are clear. Thank you for your 12 years of service &amp; for your advice as we work together on a smooth transition for Southwest Washington. https://t.co/50oq0QuEkM,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '998648148229742597', 'name': 'Jaime Herrera Beutler', 'description': 'US Representative Jaime Herrera Beutler (WA-03)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",
2022-12-12 19:59:19+00:00,1602392675067789312,"Thank you Mikhail Pavenko for your service &amp; sharing your story (and for your work as a lineman at Clark PUD). Russia’s invasion is a daily nightmare for thousands of people in SW WA with family in Ukraine. I won’t abandon them in their fight for freedom.
https://t.co/pbMqkNbzbD","[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1484601166080081920', 'name': 'Russo-Ukrainian conflict'}}]",
2022-12-09 22:46:06+00:00,1601347483049013248,"The results in #WA03 were clear a month ago: Joe Kent got fewer votes than me and lost. That’s democracy.

I’ve spent the last month hiring a bipartisan staff to work for Southwest Washington. That’s where my focus will be, no matter how many pointless recounts Joe Kent pays for.",[],
2022-12-02 03:11:34+00:00,1598515187216171008,This you? https://t.co/BHOZA4cGxy https://t.co/7UfQCwMZZy,[],
2022-11-30 14:44:26+00:00,1597964776256466944,"RT @danielmarans: I profiled Rep.-elect Marie Gluesenkamp Perez, a Washington state Democrat, who defeated Republican Joe Kent with little…","[{'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1016385934814674944', 'name': 'Washington State', 'description': 'Washington'}}]",
2022-11-30 03:27:50+00:00,1597794505037840384,"The counting in #WA03 is over and the certified results confirm what we’ve known for weeks: I’m a pro-choice, working mom who beat anti-democracy extremist Joe Kent by bringing together Democrats, Independents, and Republicans.

Country before party. People before politics.","[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}]",
2022-11-26 02:26:33+00:00,1596329532247932928,"From my family to yours, Merry Christmas &amp; Happy Holidays! 🌲 https://t.co/YXALqhMN2v https://t.co/dqRbheKHH6","[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}]",
2022-11-24 21:28:09+00:00,1595892048741425152,"Happy Thanksgiving! 🦃 So much gratitude for so many people this year. Thank you, thank you, thank you. https://t.co/yueGJZuIXD","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1310591085282910210', 'name': 'Thanksgiving Day ', 'description': 'This entity includes all conversations for all years for Thanksgiving Day '}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696888568045569', 'name': 'Food & Beverage Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent and related to foods & beverages such as snacks, soft drinks, beers.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1310591085282910210', 'name': 'Thanksgiving Day ', 'description': 'This entity includes all conversations for all years for Thanksgiving Day '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1310591085282910210', 'name': 'Thanksgiving Day ', 'description': 'This entity includes all conversations for all years for Thanksgiving Day '}}]",
2022-11-24 01:47:49+00:00,1595595007368757248,@MaryPeltola Congrats!!,[],
2022-11-22 21:28:44+00:00,1595167421245321216,"Thanks @LCVoters for being an early believer. I will fight to fund federal research into the effects of microplastics on children and the environment. The paper and cardboard products we make in Southwest Washington are a safer, healthier alternative to plastic packaging. https://t.co/4JaL1TjcHM","[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1068583660914266113', 'name': 'Government institutions', 'description': 'Political Body'}}, {'domain': {'id': '159', 'name': 'States', 'description': 'States, provinces, or prefectures, like California or Fukushima Prefecture'}, 'entity': {'id': '1016385934814674944', 'name': 'Washington State', 'description': 'Washington'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597226729473', 'name': 'Non-profit - Government/Education'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10044152986', 'name': 'League of Conservation Voters'}}]",
2022-11-19 22:05:34+00:00,1594089527538515969,"First trip to D.C. since 9th grade. Not enough trees in this town. There wasn't time to sightsee, just learn the ropes, but I did manage to pick something up for the fridge at the shop. https://t.co/pX3Qqadvrd","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696888568045569', 'name': 'Food & Beverage Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent and related to foods & beverages such as snacks, soft drinks, beers.'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697439489880065', 'name': 'Travel & Transportation Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to travel as airlines, travel agencies, hotels'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291447199595782144', 'name': 'United States politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940645343125504', 'name': 'United States political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '839161975712067584', 'name': 'Travel Actions', 'description': 'This entity includes all conversations about travel and vacation.'}}]",
2022-11-18 17:46:01+00:00,1593661821147398146,It’s true. Thank you @BOLDDems for believing in us. https://t.co/3hXCId1Crw,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291447199595782144', 'name': 'United States politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940645343125504', 'name': 'United States political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}]",
2022-11-17 03:53:24+00:00,1593089895886901248,"RT @WagnerTonight: 'Bring back the trades': Rep-elect Marie Gluesenkamp Perez talks ""right to repair"" and restoring the vitality of trade s…","[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291447199595782144', 'name': 'United States politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1488973753274929152', 'name': 'Political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1518940645343125504', 'name': 'United States political events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1526278121527205889', 'name': '2022 United States midterm elections'}}]",
